Sequence,label
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3,0
113 109 114 109 115 109 116 26 11 3 3 3 3 11 3 3 3 3 144 144,0
11 3 3 3 3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 254 11 11 423 424 423 424,0
3 3 3 3 144 144 144 423 424 423 424 430,0
11 11 254 254 144 423 424 423 424 430,0
144 144 423 424 423 424,0
11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
144 144 144 144 53 120 53 120 423 424 423 424,0
144 144 144 144 144 144 144 144 144 3 3 423 424 423 424,0
122 122 122 122 122 122 122 122 122 122 122 122 122 122 122 122 122 122 122 122,0
3 3 3 3 3 3 3 3 3 3 3 144 144 144 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3,0
254 254 254 423 424 423 424,0
3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 11 3 3 11 3 3 3 3 144,0
11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 144 144 3 3 3 3 3 3 423 424 423 424,0
11 254 254 254 254 254 254 254 254 186 11 254 254 254 254 254 254 254 254 186,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 3,0
3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 144 423 424 423 424 430,0
11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11,0
11 254 11 11 423 424 423 424,0
4 6 6 6 4 6 4 6 11 254 11 11 4 6 6 6 6 6 6 6,0
6 6 6 6 7 4 6 7 4 6 6 6 7 4 6 6 6 6 6 6,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
11 254 11 11 254 254 356 355 356 355 423 424 423 424,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3,0
254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 144 144,0
424 423 424,0
110 111 112 112 113 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 144 3 3 3 3 3 3,0
134 134 195 134 10 10 10 134 10 134 134 134 10 10 10 10 134 134 195 195,0
4 6 6 6 7 4 6 7 4 6 7 4 6 7 4 6 7 11 254 11,0
423 424 423 424,0
11 254 11 11 254 254 423 424 423 424,0
93 93 93 183 183 183 183 183 183 93 183 93 183 183 183 183 183 183 183 183,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3,0
28 27 29 19 30 31 31 30 18 32 26 33 34 33 35 35 36 37 37 38,0
3 3 3 3 3 3 3 3 3 144 3 3 3 3 3 3 144 423 424 423,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 254 11 11 254 254 423 424 423 424,0
7 4 6 7 4 6 7 4 6 7 4 6 6 7 4 6 6 7 4 6,0
7 4 6 7 4 6 7 4 6 7 4 6 7 4 6 7 4 6 7 4,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
423 424,0
11 11 254 254 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 11 3 11 3 3 3 3 144 144 144 3 3,0
144 423 424 423 424 430,0
424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 11 3 11 3 3 3 3 144,0
144 144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 186 186,0
424,0
3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3,0
3 144 144 3 3 144 144 3 3 144 144 144 144 144 144 144 144 3 3 3,0
109 114 109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26,0
3 3 3 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 3,0
3 3 3 3 3 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 3 3 3 3 11 3 3 11 3 3 3 3 144 3 3 3 3 144,0
3 144 144 3 3 423 424 423 424,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
11 254 11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 3 3 144 144 144 144 144 144 3 3 3 53 120 53,0
144 144 144 144 144 144 144 144 144 144 144 144 3 3 3 3 423 424 423 424,0
3 3 3 3 3 3 11 3 3 3 3 3 3 144 144 3 3 3 3 144,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3,0
5 5 144 144 3 144 144 3 144 144 144 144 144 144 144 5 5 5 5 3,0
112 113 109 114 109 115 109 116 26 3 3 11 3 3 3 3 3 3 3 3,0
3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 254 254 254 254 11 254 254 144 254 254 254 254 254 254 144 254 254 254 423,0
163 89 89,0
3 3 11 3 11 3 3 3 3 144 144 3 3 3 3 144 144 144 144 144,0
423 424,0
144 3 3 3 423 424 423 424,0
144 144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 186 186,0
3 11 11 11 11 3 3 3 3 3 11 3 3 3 3 11 11 11 11 11,0
3 3 3 11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3,0
3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 144 144 3 3 144 144 3 3 144 144 3 3 144 144 144 144 144,0
3 3 3 3 3 3 3 3 3 3 3 3 144 423 424 423 424 430 430,0
144 144 144 3 3 3 3 3 3 3 3 3 3 3 3 3 423 424 423 424,0
6 7 4 6 7 4 6 7 4 6 7 4 6 7 355 6 6 357 325 355,0
11 11 254 254 144 423 424 423 424,0
303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303,0
6 6 7 4 3 6 6 6 6 6 6 6 7 3 4 6 6 6 6 6,0
11 45 3 3 3 3 3 11 11 11 11 11 11 3 3 3 45 3 11 3,0
11 254 254 254 11 254 254 53 120 53 120 53 120 53 120 53 120 45 53 120,0
254 423 424 423 424,0
3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 11 254 254 144 423 424 423 424,0
4 6 6 6 7 4 6 7 4 6 6 7 4 6 6 6 6 6 6 6,0
3 3 3 3 3 3 144 144 423 424 423 424 430,0
7 4 6 7 4 6 6 4 6 7 4 6 6 4 6 7 4 6 6 4,0
6 6 6 6 6 6 6 6 6 7 4 4 4 4 6 6 6 6 6 6,0
3 3 3 144 144 3 3 144 144 3 3 144 144 3 3 144 144 144 144 144,0
424,0
11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 11 11 11 11 3 3 3 3 11 11 11 11 3 3 3 3 3 3 3,0
3 144 144 3 3 144 144 3 3 144 144 144 144 144 144 3 3 3 3 423,0
3 3 3 3 3 3 3 3 144 3 3 3 3 3 423 424 423 424 354 354,0
423 424,0
3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
144 3 3 423 424 423 424,0
11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 11 3 3,0
144 144 3 144 144 3 144 144 144 144 144 144 144 3 3 3 3 53 120 53,0
11 11 254 254 144 423 424 423 424,0
3 3 3 3 3 3 3 3 3 144 3 3 3 3 3 3 3 3 3 3,0
112 112 113 109 114 109 115 109 116 26 11 3 3 3 3 3 3 3 3 3,0
144 144 144 144 144 3 3 3 3 144 144 144 144 144 144 144 144 144 144 144,0
7 4 6 7 4 6 7 4 6 7 4 6 7 4 6 7 4 6 7 4,0
3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 6 7 4 6 6 6 7 4 6 7 423 424 423 424 355 357,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34 33,0
430 430,0
423 424,0
3 144 144 3 3 144 144 3 3 144 144 144 144 144 144 144 144 3 3 3,0
254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254,0
3 11 3 3 3 3 3 3 3 11 11 11 11 3 3 3 3 3 3 3,0
11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144,0
3 3 3 11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144,0
424,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 11 3 3,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 11 3,0
11 11 254 254 423 424 423 424,0
144 144 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 423 424,0
6 6 6 6 6 6 6 6 6 6 6 7 4 6 7 4 6 6 6 6,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 144 144 254 254 254,0
122 122 122 122 122 122 164 122 122 122 122 122 122 122 122 122 122 122 122 122,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3,0
112 112 113 109 114 109 115 109 116 26 27 3 11 3 3 3 3 3 3 3,0
424 423 424,0
11 3 3 11 3 3 144 3 3 144 144 3 144 144 3 144 144 144 144 144,0
3 3 423 424 423 424,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
3 3 3 3 3 3 3 3 3 144 144 3 3 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 144 144 144 144 144,0
3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 3 3 3 3 3,0
354 356 430 430,0
11 11 254 254 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 3 3,0
93,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 3 144 144 3 144 144 3 144 144 144 144 144 144 144 3 3 3 3,0
18 32 26 19 109 109 109 110 111 112 112 113 109 114 109 115 109 116 26 27,0
3 3 3 3 3 3 3 3 3 3 3 11 11 11 3 3 11 11 11 11,0
254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254,0
11 11 254 254 144 423 424 423 424,0
3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 3 3 3,0
11 254 254 254 254 254 254 254 254 144 144 254 254 254 254 254 254 254 254 144,0
254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 186 186 423 424,0
3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3,0
3 3 144 144 423 424 423 424 430,0
109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 11 3 3 11 3 3 3 3 144 3 3 3 3 144,0
7 4 4 4 6 6 6 6 7 4 4 6 6 7 4 4 4 4 4 4,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
3 3 11 11 11 11 3 3 11 3 3 3 3 11 11 11 11 11 11 3,0
3 3 3 3 144 144 144 144 3 3 423 424 423 424,0
3 3 3 3 3 3 3 3 144 144 3 3 3 3 3 3 3 3 3 3,0
144 144 3 3 144 144 3 3 144 144 144 144 144 144 3 3 3 3 53 120,0
3 144 3 3 3 3 144 144 144 144 144 144 144 144 144 144 144 144 3 3,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
11 11 254 254 144 423 424 423 424,0
3 3 3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3,0
3 144 144 144 144 144 144 144 144 144 144 144 144 3 3 3 3 423 424 423,0
254 144 144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 423,0
3 3 3 3 3 3 3 3 3 3 11 11 11 11 11 11 11 11 11 11,0
11 11 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 7 4 6 7 4 6 7 4 6 6 7 4 6 7 423 424 423,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 11 3 3 3,0
11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
423 424,0
11 11 254 254 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144,0
254 254 144 144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 144 254 423 424 423 424 430,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
11 254 11 11 423 424 423 424,0
3 3 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
424 423 424,0
11 11 254 254 423 424 423 424,0
144 144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 186 186,0
3 3 3 3 3 3 11 3 3 11 3 3 3 3 144 3 3 3 3 144,0
3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 144 144 144 3,0
11 11 11 11 3 3 3 3 3 11 3 3 11 11 11 11 11 11 3 3,0
11 254 254 254 254 11 254 254 254 144 254 254 254 254 254 254 144 254 254 254,0
116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 3 3 11 11,0
423 424 430 430,0
11 254 254 254 11 254 254 144 254 254 254 254 144 254 254 254 423 424 423 424,0
11 254 11 11 423 424 423 424,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 3,0
254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254,0
11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
144 144 3 3 144 144 3 3 144 144 144 144 144 144 3 3 3 3 423 424,0
423 424 423 424 430,0
144 144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 186 186,0
424,0
11 11 254 254 144 423 424 423 424,0
3 3 3 3 3 3 3 3 423 424 423 424 430,0
3 3 3 3 3 3 3 144 144 144 144 144 3 3 3 423 424 423 424,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
364 365 366 367 368 369 361 370 371 372 6 373 374 375 376 377 378 379 380 380,0
430,0
7 4 6 7 8 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 423 424 423 424,0
144 3 3 3 3 3 3 3 3 3 3 3 3 4 6 7 8 4 6 6,0
3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 11 3 3 3,0
3 3 3 3 3 3 144 3 3 3 144 144 3 3 3 3 3 3 3 3,0
144 144 423 424 423 424 430 430,0
3 3 144 144 144 144 144 144 144 144 144 144 144 144 3 3 3 3 423 424,0
3 3 3 3 3 3 3 3 11 11 11 11 11 11 11 11 11 11 11 11,0
3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 144 144 3 3,0
3 3 144 144 3 3 144 144 144 144 144 144 144 144 3 3 3 3 423 424,0
424 423 424,0
91 9 92 91 9 92 91 9 92,0
11 254 11 11 53 120 423 424 423 424,0
15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15,0
206 232 232 206 232 232 232 232 206 232 232 232 206 232 232 232 206 232 232 206,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
424 423 424 430,0
11 254 254 254 254 11 254 254 254 144 254 254 254 254 254 254 144 254 254 254,0
11 254 254 254 254 11 254 254 144 254 254 254 254 254 144 254 254 254 423 424,0
11 254 11 11 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3,0
144 144 3 3 144 144 3 3 144 144 144 144 144 144 3 3 3 3 144 144,0
6 6 7 4 6 6 6 6 6 6 7 8 4 6 6 6 6 6 6 6,0
3 3 3 3 3 3 3 3 144 423 424 423 424 430 430,0
3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 11 11 3,0
3 144 3 3 3 3 144 144 144 144 144 144 144 144 144 144 144 144 3 3,0
11 254 11 11 254 254 423 424 423 424,0
3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3,0
3 423 424 423 424,0
144 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 423 424 423,0
424 423 424,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
11 3 11 3 3 144 144 144 144 3 3 144 144 144 3 144 144 3 144 144,0
11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3,0
11 254 11 11 423 424 423 424,0
144 3 3 3 144 423 424 423 424 423 424 423 424,0
6 7 4 6 7 4 4 6 6 7 8 4 4 6 6 6 6 6 6 6,0
3 3 3 3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
3 3 3 3 3 3 3 3 3 3 3 144 144 144 144 3 3 3 3 3,0
356 355 355 355 355 356 356 356 356 356 355 355 355 356 355 355 356 356 356 356,0
19 109 109 109 110 111 112 112 11 3 3 3 3 11 11 11 11 11 11 3,0
11 254 254 254 254 254 254 254 254 186 144 144 254 254 254 254 254 254 254 254,0
112 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 144 144,0
11 11 254 254 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 3 3 3 3,0
339 339 339 339 339 423 424 423 424,0
11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3,0
11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144,0
3 11 3 3 3 3 144 144 144 144 3 3 423 424 423 424 355 357,0
354 354 354 423 424 423 424 354 354 354,0
3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
33 34 33 35 35 36 37 37 38 104 39 41 41 39 39 39 104 38 43 49,0
218 89 91 9 92 218 218 218 218 218 218 218 218,0
3 3 3 3 144 423 424 423 424 430 430,0
254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254,0
3 144 144 144 144 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144,0
11 11 254 254 144 423 424 423 424,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3,0
11 11 11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 11 3 3,0
424,0
3 3 3 144 144 3 3 3 3 3 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
11 254 11 11 423 424 423 424,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3,0
423 424 423 424,0
254 254 254 254 254 254 254 186 144 144 254 254 254 254 254 254 254 254 254 254,0
355 357,0
3 3 3 3 3 3 3 3 144 144 144 3 3 3 3 3 3 3 3 3,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 3 142 18 26,0
11 254 254 254 254 11 254 254 254 144 254 254 254 254 254 254 144 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 11 11 11 11 3,0
3 3 144 144 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144,0
186 186 423 424 423 424,0
3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3,0
11 254 11 11 423 424 423 424,0
254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254,0
11 11 254 254 423 424 423 424,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 144 144 254,0
11 254 11 11 423 424 423 424,0
11 11 11 11 11 3 3 3 3 3 11 3 3 11 11 11 11 11 11 3,0
11 254 254 254 11 254 254 144 254 254 254 254 254 254 144 254 254 254 254 423,0
11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11,0
11 254 254 254 254 11 254 254 144 254 254 254 254 254 254 144 254 254 254 423,0
11 254 11 11 254 254 423 424 423 424,0
114 109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33,0
3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3,0
424,0
6 6 6 6 6 6 6 6 6 7 4 6 6 7 4 6 7 4 6 6,0
4 6 6 6 4 6 4 11 11 4 6 6 6 6 6 7 4 6 7 8,0
115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34 33,0
11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 144 423 424 423 424 430 430,0
3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 6 7 4 6 7 4 6 7 4 6 6 6 6 7 4 6,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
144 144 3 3 3 144 144 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
144 3 3 423 424 423 424,0
109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34,0
3 3 3 3 3 11 3 11 3 3 3 3 144 144 3 3 3 3 144 144,0
3 11 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 144,0
11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
3 3 3 3 3 3 3 3 3 3 144 144 144 144 144 144 144 3 3 3,0
423 424,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254,0
3 3 3 3 3 3 3 3 3 3 144 144 3 3 3 3 3 144 423 424,0
109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 3 3 3,0
144 144 144 144 144 3 3 3 423 424 423 424,0
3 11 11 11 11 3 3 3 3 11 3 3 3 3 11 11 11 11 11 11,0
3 3 144 144 144 3 3 3 144 144 3 3 3 3 3 3 3 3 3 3,0
254 254 254 254 254 186 144 144 254 254 254 254 254 254 254 254 254 254 254 254,0
3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 11 11 3 3 3,0
11 254 11 11 423 424 423 424,0
11 11 254 254 423 424 423 424,0
11 254 11 11 423 424 423 424,0
109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34,0
89 136,0
3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 3 3 3,0
109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34 33 35,0
9 4 4 4 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 11 3,0
423 424 423 424,0
3 3 3 3 3 3 3 3 4 6 7 3 3 3 3 3 3 4 6 7,0
3 3 3 3 3 3 3 11 3 11 3 3 3 3 144 144 3 3 3 3,0
3 3 3 3 3 11 3 3 11 11 11 11 11 11 3 3 3 3 3 11,0
11 254 11 11 254 254 423 424 423 424,0
254 186 423 424 423 424,0
11 254 11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 144 423 424 423 424 430,0
254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254,0
3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
423 424,0
109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34 33 35,0
3 3 3 3 3 3 3 3 144 3 3 3 3 3 423 424 423 424,0
11 254 11 11 423 424 423 424,0
424 430 430,0
6 6 7 4 6 4 6 7 4 6 6 6 7 4 6 6 7 4 6 7,0
3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
423 424 423 424,0
225 225 93 93 225 225 93 93 225 225 93 93 225 225 93 93 225 225 93 93,0
339 339 339 339 339 339 339 339 339 339 339 339 339 423 424 423 424,0
254 354 354 354 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 254 11 11 254 254 4 6 7 423 424 423 424,0
11 11 11 11 3 3 3 3 3 11 3 3 3 3 11 11 11 11 11 11,0
11 254 11 11 254 254 423 424 423 424,0
3 3 3 3 11 3 3 11 3 3 144 3 3 3 3 144 144 3 3 144,0
11 11 254 254 53 120 53 120 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3,0
